"Estacion","Fecha inicial","Fecha final","CO"
"DITAIRES","2010-04-24","","0.84235838"
"DITAIRES","2010-04-23","","0.69970326"
"DITAIRES","2010-04-22","","0.69318525"
"DITAIRES","2010-04-21","","0.65466234"
"DITAIRES","2010-04-20","","0.60173102"
"DITAIRES","2010-04-19","","0.77615556"
"DITAIRES","2010-04-18","","0.62283283"
"DITAIRES","2010-04-17","","0.65242219"
"DITAIRES","2010-04-16","","0.87978788"
"DITAIRES","2010-04-15","","0.62722701"
"DITAIRES","2010-04-14","","0.6355302"
"DITAIRES","2010-04-13","","0.6574813"
"DITAIRES","2010-04-12","","0.8611136"
"DITAIRES","2010-04-11","","0.65641951"
"DITAIRES","2010-04-10","","0.79520266"
"DITAIRES","2010-04-09","","0.81397426"
"DITAIRES","2010-04-08","","0.68407433"
"DITAIRES","2010-04-07","","0.89572311"
"DITAIRES","2010-04-06","","0.76809096"
"DITAIRES","2010-04-05","","0.92348607"
"DITAIRES","2010-04-04","","1.16976882"
"DITAIRES","2010-04-03","","0.7726669"
"DITAIRES","2010-04-02","","0.53922569"
"DITAIRES","2010-04-01","","0.70621941"
"DITAIRES","2010-03-31","","0.71582061"
"DITAIRES","2010-03-30","","0.82105475"
"DITAIRES","2010-03-29","","0.7549762"
"DITAIRES","2010-03-28","","0.73575068"
"DITAIRES","2010-03-27","","0.82710995"
"DITAIRES","2010-03-26","","0.66163017"
"DITAIRES","2010-03-25","","0.66345213"
"DITAIRES","2010-03-24","","0.60719252"
"DITAIRES","2010-03-23","","0.66592061"
"DITAIRES","2010-03-22","","0.74789541"
"DITAIRES","2010-03-21","","0.76478659"
"DITAIRES","2010-03-20","","0.8330244"
"DITAIRES","2010-03-19","","0.91568102"
"DITAIRES","2010-03-18","","0.89221498"
"DITAIRES","2010-03-17","","1.09346433"
"DITAIRES","2010-03-16","","0.80130717"
"DITAIRES","2010-03-15","","0.85388685"
"DITAIRES","2010-03-14","","0.7465368"
"DITAIRES","2010-03-13","","0.7781949"
"DITAIRES","2010-03-12","","0.74650633"
"DITAIRES","2010-03-11","","0.61239267"
"DITAIRES","2010-03-10","","0.7209981"
"DITAIRES","2010-03-09","","0.7694009"
"DITAIRES","2010-03-08","","0.89681615"
"DITAIRES","2010-03-07","","0.567688"
"DITAIRES","2010-03-06","","0.67468751"
"DITAIRES","2010-03-05","","0.68190318"
"DITAIRES","2010-03-04","","0.65942399"
"DITAIRES","2010-03-03","","0.65277568"
"DITAIRES","2010-03-02","","0.64965602"
"DITAIRES","2010-03-01","","0.73252529"
"DITAIRES","2010-02-28","","0.78555914"
"DITAIRES","2010-02-27","","1.04323091"
"DITAIRES","2010-02-26","","1.18116511"
"DITAIRES","2010-02-25","","0.942807"
"DITAIRES","2010-02-24","","0.90227613"
"DITAIRES","2010-02-23","","0.96659157"
"DITAIRES","2010-02-22","","0.83340741"
"DITAIRES","2010-02-21","","0.73062015"
"DITAIRES","2010-02-20","","0.89374874"
"DITAIRES","2010-02-19","","0.95534998"
"DITAIRES","2010-02-18","","0.82800202"
