"Estacion","Fecha inicial","Fecha final","VViento"
"I.E. COLOMBIA - GIRARDOTA","2020-01-15","","1.56541667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-14","","1.9025"
"I.E. COLOMBIA - GIRARDOTA","2020-01-13","","1.91791667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-12","","2.04458333"
"I.E. COLOMBIA - GIRARDOTA","2020-01-11","","1.93041667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-10","","2.00666667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-09","","1.88083333"
"I.E. COLOMBIA - GIRARDOTA","2020-01-08","","1.84541667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-07","","1.88583333"
"I.E. COLOMBIA - GIRARDOTA","2020-01-06","","1.91041667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-05","","1.94583333"
"I.E. COLOMBIA - GIRARDOTA","2020-01-04","","1.84958333"
"I.E. COLOMBIA - GIRARDOTA","2020-01-03","","1.86041667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-02","","2.43541667"
"I.E. COLOMBIA - GIRARDOTA","2020-01-01","","1.58227273"
"I.E. COLOMBIA - GIRARDOTA","2019-12-31","","1.24095238"
"I.E. COLOMBIA - GIRARDOTA","2019-12-30","","1.30625"
"I.E. COLOMBIA - GIRARDOTA","2019-12-29","","1.5125"
"I.E. COLOMBIA - GIRARDOTA","2019-12-28","","1.91541667"
"I.E. COLOMBIA - GIRARDOTA","2019-12-27","","1.60625"
"I.E. COLOMBIA - GIRARDOTA","2019-12-26","","2.00291667"
"I.E. COLOMBIA - GIRARDOTA","2019-12-25","","2.09416667"
"I.E. COLOMBIA - GIRARDOTA","2019-12-24","","2.075"
"I.E. COLOMBIA - GIRARDOTA","2019-12-23","","1.44"
"I.E. COLOMBIA - GIRARDOTA","2019-12-22","","1.88375"
"I.E. COLOMBIA - GIRARDOTA","2019-12-21","","1.35866667"
"I.E. COLOMBIA - GIRARDOTA","2019-12-20","","2.19625"
"I.E. COLOMBIA - GIRARDOTA","2019-12-19","","1.310625"
"I.E. COLOMBIA - GIRARDOTA","2019-12-18","","1.77583333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-17","","1.59833333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-16","","1.61333333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-15","","1.82"
"I.E. COLOMBIA - GIRARDOTA","2019-12-14","","2.12681818"
"I.E. COLOMBIA - GIRARDOTA","2019-12-13","","1.32208333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-12","","1.98541667"
"I.E. COLOMBIA - GIRARDOTA","2019-12-11","","1.49291667"
"I.E. COLOMBIA - GIRARDOTA","2019-12-10","","1.80833333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-09","","1.66333333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-08","","1.89458333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-07","","1.39541667"
"I.E. COLOMBIA - GIRARDOTA","2019-12-06","","1.42333333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-05","","2.33833333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-04","","1.88416667"
"I.E. COLOMBIA - GIRARDOTA","2019-12-03","","1.585"
"I.E. COLOMBIA - GIRARDOTA","2019-12-02","","2.06333333"
"I.E. COLOMBIA - GIRARDOTA","2019-12-01","","2.25954545"
"I.E. COLOMBIA - GIRARDOTA","2019-11-30","","1.47375"
"I.E. COLOMBIA - GIRARDOTA","2019-11-29","","1.04458333"
"I.E. COLOMBIA - GIRARDOTA","2019-11-28","","1.37136364"
"I.E. COLOMBIA - GIRARDOTA","2019-11-27","","1.59583333"
"I.E. COLOMBIA - GIRARDOTA","2019-11-26","","1.59208333"
"I.E. COLOMBIA - GIRARDOTA","2019-11-25","","1.63791667"
"I.E. COLOMBIA - GIRARDOTA","2019-11-24","","1.80083333"
"I.E. COLOMBIA - GIRARDOTA","2019-11-23","","1.66958333"
"I.E. COLOMBIA - GIRARDOTA","2019-11-22","","1.42956522"
"I.E. COLOMBIA - GIRARDOTA","2019-11-21","","1.9073913"
"I.E. COLOMBIA - GIRARDOTA","2019-11-20","","1.62625"
"I.E. COLOMBIA - GIRARDOTA","2019-11-19","","1.45041667"
