"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-06","","22.63777778"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-05","","20.72434028"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-04","","20.24102778"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-03","","20.40520139"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-02","","21.87289583"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-01-01","","21.86981944"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-12-31","","21.49478985"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-12-30","","20.32098611"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-12-29","","22.15659028"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-12-28","","21.87801389"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-12-27","","20.61438889"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-12-26","","20.81216667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-12-25","","21.80918056"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-12-24","","21.01934722"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2024-12-23","","22.11201389"
