"Estacion","Fecha inicial","Fecha final","NO2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-21","","29.42504364"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-20","","38.53991808"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-19","","37.8271207"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-18","","14.70332342"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-17","","26.79737359"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-16","","38.20262664"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-15","","25.92720058"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-14","","35.68720072"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-13","","42.04799377"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-12","","20.46395158"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-11","","18.00308969"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-10","","21.38776192"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-09","","33.91290525"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-08","","32.92127053"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-07","","32.86107566"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-06","","49.43396142"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-05","","40.26948302"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-04","","19.3204562"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-03","","25.98598726"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-02","","30.5207419"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-05-01","","27.95587794"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-30","","43.19147314"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-29","","43.25325794"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-28","","39.17489734"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-27","","27.92633965"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-26","","43.68718877"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-25","","52.8932036"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-24","","55.35323144"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-23","","45.70237451"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-22","","49.18877793"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-21","","50.55438723"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-20","","30.03304668"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-19","","30.21395109"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-18","","19.58298659"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-17","","35.81188052"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-16","","44.14540838"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-15","","45.30846492"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-14","","40.7427225"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-13","","24.25510603"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-12","","38.77728216"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-11","","39.37539731"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-10","","63.44105869"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-09","","47.51524956"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-08","","47.80798422"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-07","","41.80675916"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-06","","40.90184536"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-05","","49.82919474"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-04","","51.44074448"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-03","","59.7465694"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-02","","55.6260728"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-04-01","","48.84972221"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-31","","57.9414116"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-30","","36.61881652"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-29","","59.53063542"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-28","","63.63009592"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-27","","60.66525058"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-26","","51.65516263"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-25","","57.71663171"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-24","","29.03520086"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-23","","32.19392552"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-22","","39.9341333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-21","","37.91152814"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-20","","42.13525317"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-19","","38.32162723"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-18","","46.12309497"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-17","","49.10064883"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-16","","37.92424449"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-15","","47.26151015"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-14","","54.31449428"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-13","","66.42396391"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-12","","53.97844724"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-11","","61.22154985"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-10","","48.67197535"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-09","","34.62651748"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-08","","43.12368121"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-07","","49.63751708"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-06","","44.99945678"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-05","","44.42021912"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-04","","58.7050284"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-03","","54.39875285"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-02","","35.18685183"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-03-01","","53.09457849"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-28","","49.37119315"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-27","","51.93221928"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-26","","47.33541856"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-25","","49.53638173"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-24","","48.58860214"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-23","","35.11491003"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-22","","42.67443278"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID","2025-02-21","","40.93571645"
