"Estacion","Fecha inicial","Fecha final","NO"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-27","","27.6642487"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-26","","25.3465512"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-25","","30.22549665"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-24","","36.19713071"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-23","","31.51387802"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-22","","43.02059603"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-21","","37.5518894"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-20","","38.4470711"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-19","","16.73976443"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-18","","39.12341562"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-17","","35.86828981"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-16","","45.61374011"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-15","","41.74200594"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-14","","42.31623189"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-13","","40.79389204"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-12","","17.85300145"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-11","","23.60472517"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-10","","27.89225371"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-09","","41.77107828"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-08","","30.72432565"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-07","","35.60533053"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-06","","31.29540878"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-05","","35.5263104"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-04","","47.07936324"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-03","","56.95283116"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-02","","55.80196411"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2025-01-01","","11.23222485"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2024-12-31","","30.43732832"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2024-12-30","","47.38029184"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2024-12-29","","25.68939936"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2024-12-28","","46.57281773"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2024-12-27","","86.22106853"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2024-12-26","","73.49495783"
"FISCALÍA GENERAL DE LA NACIÓN - SECTOR CARIBE","2024-12-25","","28.62789271"
