"Estacion","Fecha inicial","Fecha final","NO2"
"TANQUES EPM - GIRARDOTA","2024-12-29","","15.72635122"
"TANQUES EPM - GIRARDOTA","2024-12-28","","13.38677746"
"TANQUES EPM - GIRARDOTA","2024-12-27","","23.760642"
"TANQUES EPM - GIRARDOTA","2024-12-26","","18.07338242"
"TANQUES EPM - GIRARDOTA","2024-12-25","","9.80708535"
"TANQUES EPM - GIRARDOTA","2024-12-24","","11.14112293"
"TANQUES EPM - GIRARDOTA","2024-12-23","","13.66960073"
"TANQUES EPM - GIRARDOTA","2024-12-22","","9.6020783"
"TANQUES EPM - GIRARDOTA","2024-12-21","","12.91488002"
"TANQUES EPM - GIRARDOTA","2024-12-20","","13.94454118"
"TANQUES EPM - GIRARDOTA","2024-12-19","","19.50234"
"TANQUES EPM - GIRARDOTA","2024-12-18","","17.12503079"
"TANQUES EPM - GIRARDOTA","2024-12-17","","18.71842102"
"TANQUES EPM - GIRARDOTA","2024-12-16","","14.96874495"
"TANQUES EPM - GIRARDOTA","2024-12-15","","13.60314976"
"TANQUES EPM - GIRARDOTA","2024-12-14","","17.43331505"
"TANQUES EPM - GIRARDOTA","2024-12-13","","14.63815965"
"TANQUES EPM - GIRARDOTA","2024-12-12","","14.24105805"
"TANQUES EPM - GIRARDOTA","2024-12-11","","15.62906917"
"TANQUES EPM - GIRARDOTA","2024-12-10","","23.06929639"
"TANQUES EPM - GIRARDOTA","2024-12-09","","22.66575788"
"TANQUES EPM - GIRARDOTA","2024-12-08","","18.5549422"
"TANQUES EPM - GIRARDOTA","2024-12-07","","20.99282498"
"TANQUES EPM - GIRARDOTA","2024-12-06","","17.62366443"
"TANQUES EPM - GIRARDOTA","2024-12-05","","16.21459042"
"TANQUES EPM - GIRARDOTA","2024-12-04","","17.57627882"
"TANQUES EPM - GIRARDOTA","2024-12-03","","18.43869509"
"TANQUES EPM - GIRARDOTA","2024-12-02","","18.29886223"
"TANQUES EPM - GIRARDOTA","2024-12-01","","15.51260994"
"TANQUES EPM - GIRARDOTA","2024-11-30","","16.43051228"
"TANQUES EPM - GIRARDOTA","2024-11-29","","18.00837624"
"TANQUES EPM - GIRARDOTA","2024-11-28","","18.68635056"
"TANQUES EPM - GIRARDOTA","2024-11-27","","23.78088978"
"TANQUES EPM - GIRARDOTA","2024-11-26","","14.24388154"
"TANQUES EPM - GIRARDOTA","2024-11-25","","18.46661935"
"TANQUES EPM - GIRARDOTA","2024-11-24","","15.24185271"
"TANQUES EPM - GIRARDOTA","2024-11-23","","18.38311773"
"TANQUES EPM - GIRARDOTA","2024-11-22","","20.15850568"
"TANQUES EPM - GIRARDOTA","2024-11-21","","19.88211509"
"TANQUES EPM - GIRARDOTA","2024-11-20","","26.57330294"
"TANQUES EPM - GIRARDOTA","2024-11-19","","32.28858909"
"TANQUES EPM - GIRARDOTA","2024-11-18","","18.92548614"
"TANQUES EPM - GIRARDOTA","2024-11-17","","12.78349375"
"TANQUES EPM - GIRARDOTA","2024-11-16","","18.31092043"
"TANQUES EPM - GIRARDOTA","2024-11-15","","21.35305111"
"TANQUES EPM - GIRARDOTA","2024-11-14","","26.53515154"
"TANQUES EPM - GIRARDOTA","2024-11-13","","21.49858792"
"TANQUES EPM - GIRARDOTA","2024-11-12","","22.71475276"
"TANQUES EPM - GIRARDOTA","2024-11-11","","19.79182516"
"TANQUES EPM - GIRARDOTA","2024-11-10","","20.4993788"
"TANQUES EPM - GIRARDOTA","2024-11-09","","30.22072844"
"TANQUES EPM - GIRARDOTA","2024-11-08","","34.27613223"
"TANQUES EPM - GIRARDOTA","2024-11-07","","28.37056661"
"TANQUES EPM - GIRARDOTA","2024-11-06","","18.61172796"
"TANQUES EPM - GIRARDOTA","2024-11-05","","21.44308413"
"TANQUES EPM - GIRARDOTA","2024-11-04","","23.17775399"
