"Estacion","Fecha inicial","Fecha final","PST"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-23","","113.85954275"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-20","","128.64295531"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-17","","114.14922158"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-14","","151.42355514"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-11","","146.8482046"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-08","","79.27855699"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-05","","127.85765371"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2006-01-03","","113.64220924"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-12-30","","117.54459543"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-12-27","","119.6215856"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-12-24","","101.88291287"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-12-18","","76.64285334"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-12-15","","192.66405676"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-12-12","","124.42452657"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-12-09","","137.71740242"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-12-06","","125.41296156"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-12-03","","106.97500437"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-11-30","","108.05862423"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-11-27","","75.10656881"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-11-24","","111.93232286"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-11-21","","166.09649432"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-11-18","","107.27505819"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-11-15","","128.89153829"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-11-12","","170.31536764"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-11-09","","130.92443153"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-11-03","","100.18397378"
"UNIVERSIDAD NACIONAL DE COLOMBIA M2 (S)","2005-07-24","","86.29332494"
