"Estacion","Fecha inicial","Fecha final","DViento"
"UNIVERSIDAD DE MEDELLÍN","2025-01-11","","144.0319499"
"UNIVERSIDAD DE MEDELLÍN","2025-01-10","","198.48105852"
"UNIVERSIDAD DE MEDELLÍN","2025-01-09","","186.08786807"
"UNIVERSIDAD DE MEDELLÍN","2025-01-08","","170.72135166"
"UNIVERSIDAD DE MEDELLÍN","2025-01-07","","186.27645871"
"UNIVERSIDAD DE MEDELLÍN","2025-01-04","","204.31086607"
"UNIVERSIDAD DE MEDELLÍN","2025-01-03","","199.02745695"
"UNIVERSIDAD DE MEDELLÍN","2025-01-02","","158.11271697"
"UNIVERSIDAD DE MEDELLÍN","2024-11-30","","193.61494833"
"UNIVERSIDAD DE MEDELLÍN","2024-11-29","","217.74118536"
"UNIVERSIDAD DE MEDELLÍN","2024-11-28","","179.98298623"
"UNIVERSIDAD DE MEDELLÍN","2024-11-27","","185.47170779"
"UNIVERSIDAD DE MEDELLÍN","2024-11-26","","197.08156849"
"UNIVERSIDAD DE MEDELLÍN","2024-11-25","","186.14720519"
"UNIVERSIDAD DE MEDELLÍN","2024-11-24","","174.03956255"
"UNIVERSIDAD DE MEDELLÍN","2024-11-23","","200.27474102"
"UNIVERSIDAD DE MEDELLÍN","2024-11-22","","212.08540927"
"UNIVERSIDAD DE MEDELLÍN","2024-11-21","","213.44050493"
"UNIVERSIDAD DE MEDELLÍN","2024-11-20","","196.87726817"
"UNIVERSIDAD DE MEDELLÍN","2024-11-19","","223.11512468"
"UNIVERSIDAD DE MEDELLÍN","2024-11-18","","188.40145148"
"UNIVERSIDAD DE MEDELLÍN","2024-11-17","","160.42057735"
"UNIVERSIDAD DE MEDELLÍN","2024-11-16","","211.4427407"
"UNIVERSIDAD DE MEDELLÍN","2024-11-15","","169.96251248"
"UNIVERSIDAD DE MEDELLÍN","2024-11-14","","218.66987196"
"UNIVERSIDAD DE MEDELLÍN","2024-11-13","","209.55612045"
"UNIVERSIDAD DE MEDELLÍN","2024-11-12","","208.76982494"
"UNIVERSIDAD DE MEDELLÍN","2024-11-11","","188.14630508"
"UNIVERSIDAD DE MEDELLÍN","2024-11-10","","214.20857507"
"UNIVERSIDAD DE MEDELLÍN","2024-11-09","","183.03065854"
"UNIVERSIDAD DE MEDELLÍN","2024-11-08","","216.58297372"
"UNIVERSIDAD DE MEDELLÍN","2024-11-07","","223.11682296"
"UNIVERSIDAD DE MEDELLÍN","2024-11-06","","185.38340877"
"UNIVERSIDAD DE MEDELLÍN","2024-11-05","","200.96593515"
"UNIVERSIDAD DE MEDELLÍN","2024-11-04","","203.17920176"
"UNIVERSIDAD DE MEDELLÍN","2024-11-03","","248.00520973"
"UNIVERSIDAD DE MEDELLÍN","2024-11-02","","234.70336663"
"UNIVERSIDAD DE MEDELLÍN","2024-11-01","","227.80773929"
"UNIVERSIDAD DE MEDELLÍN","2024-10-31","","203.37187698"
"UNIVERSIDAD DE MEDELLÍN","2024-10-30","","212.48322106"
"UNIVERSIDAD DE MEDELLÍN","2024-10-29","","224.24794289"
"UNIVERSIDAD DE MEDELLÍN","2024-10-28","","196.46104565"
"UNIVERSIDAD DE MEDELLÍN","2024-10-27","","136.31069768"
