"Estacion","Fecha inicial","Fecha final","NO"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-23","","3.41666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-22","","8.5"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-21","","6.91666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-20","","4.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-19","","12.33333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-18","","5.83333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-17","","2.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-16","","3.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-15","","5.04347826"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-14","","7.91666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-13","","6.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-12","","4.875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-11","","3.75"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-10","","2.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-09","","1.70833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-08","","3.125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-07","","3.58333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-06","","3.79166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-05","","2.79166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-04","","4.5"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-03","","2.70833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-02","","3.25"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-03-01","","4.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-28","","3.66666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-27","","3.70833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-26","","4.45454545"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-25","","6.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-24","","1.04166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-23","","3.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-22","","3.70833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-21","","3.375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-20","","1.66666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-19","","4.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-18","","4.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-17","","1.08333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-16","","1.29166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-15","","3.33333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-14","","2.875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-13","","4.04166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-12","","3.5"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-11","","2.54166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-10","","1.5"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2013-02-09","","4.625"
