"Estacion","Fecha inicial","Fecha final","RGlobal"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-11","","219.2625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-10","","169.14583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-09","","230.9"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-08","","185.8375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-07","","189.00416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-06","","184.97916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-05","","165.12083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-04","","206.60416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-03","","191.83333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-02","","211.4"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-09-01","","151.62083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-31","","207.44347826"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-30","","222.63333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-29","","154.75416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-28","","220.14583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-27","","208.16666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-26","","123.97083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-25","","146.59166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-24","","143.93333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-23","","168.24583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-22","","144.19166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-21","","219.8125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-20","","176.15416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-08-19","","162.85"
