"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-11","","20.2125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-10","","21.75833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-09","","19.87916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-08","","21.12272727"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-07","","21.62916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-06","","21.27916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-05","","19.46818182"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-04","","20.8"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-03","","22.29583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-02","","22.40833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-02-01","","22.70416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-01-31","","23.10869565"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-01-30","","23.0625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2025-01-29","","22.87916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-31","","20.35652174"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-30","","19.95909091"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-29","","20.66666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-28","","20.7375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-27","","19.18333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-26","","19.97083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-25","","21.65"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-24","","20.72083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-23","","21.45833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-22","","21.67083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-21","","19.8125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-20","","21.175"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-19","","19.78333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-18","","22.71666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-17","","22.10833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-16","","20.1125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-15","","19.3375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-14","","21.14583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-13","","21.45833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-12","","20.97083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-11","","21.225"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-10","","21.04583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-09","","21.5375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-08","","20.2375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-07","","20.68333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-06","","21.79166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-05","","21.79583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-04","","21.55833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-03","","21.37916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-02","","21.22083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-12-01","","22.625"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-30","","22.84782609"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-29","","21.90833333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-28","","21.55416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-27","","20.88333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-26","","22.8"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-25","","22.18333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-24","","21.20416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-23","","20.15454545"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-22","","19.94166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-21","","20.65416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-20","","19.60416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-19","","19.0875"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-18","","19.95"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-17","","20.6125"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-16","","20.06666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-15","","20.55416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-14","","19.36818182"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-13","","20.7047619"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-12","","20.01666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-11","","19.39583333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-10","","20.16521739"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-09","","19.17916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-08","","17.91666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-07","","20.44166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-06","","21.85"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-05","","20.525"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-04","","19.28181818"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-03","","20.82083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-02","","21.0"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-11-01","","19.41666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-31","","21.06086957"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-30","","20.12916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-29","","22.17916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-28","","22.0375"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-27","","22.27916667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-26","","22.94166667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-25","","23.86666667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-24","","21.73333333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-23","","22.37083333"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-22","","20.90416667"
"UNIVERSIDAD SAN BUENAVENTURA - BELLO","2024-10-21","","20.45"
