"Estacion","Fecha inicial","Fecha final","NOx"
"ESTACIÓN TRÁFICO CENTRO","2013-01-04","","40.41666667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-03","","47.04166667"
"ESTACIÓN TRÁFICO CENTRO","2013-01-02","","37.73913043"
"ESTACIÓN TRÁFICO CENTRO","2013-01-01","","15.79166667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-31","","36.91666667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-30","","34.66666667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-29","","53.125"
"ESTACIÓN TRÁFICO CENTRO","2012-12-28","","54.58333333"
"ESTACIÓN TRÁFICO CENTRO","2012-12-27","","50.91666667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-26","","50.33333333"
"ESTACIÓN TRÁFICO CENTRO","2012-12-25","","20.5"
"ESTACIÓN TRÁFICO CENTRO","2012-12-24","","50.91666667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-23","","36.33333333"
"ESTACIÓN TRÁFICO CENTRO","2012-12-22","","52.125"
"ESTACIÓN TRÁFICO CENTRO","2012-12-21","","55.125"
"ESTACIÓN TRÁFICO CENTRO","2012-12-20","","54.375"
"ESTACIÓN TRÁFICO CENTRO","2012-12-19","","55.41666667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-18","","68.54545455"
"ESTACIÓN TRÁFICO CENTRO","2012-12-16","","41.0"
"ESTACIÓN TRÁFICO CENTRO","2012-12-15","","65.125"
"ESTACIÓN TRÁFICO CENTRO","2012-12-14","","72.54166667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-13","","61.125"
"ESTACIÓN TRÁFICO CENTRO","2012-12-12","","68.0"
"ESTACIÓN TRÁFICO CENTRO","2012-12-11","","70.66666667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-10","","35.70833333"
"ESTACIÓN TRÁFICO CENTRO","2012-12-09","","34.625"
"ESTACIÓN TRÁFICO CENTRO","2012-12-08","","31.70833333"
"ESTACIÓN TRÁFICO CENTRO","2012-12-07","","49.08333333"
"ESTACIÓN TRÁFICO CENTRO","2012-12-06","","43.29166667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-05","","46.83333333"
"ESTACIÓN TRÁFICO CENTRO","2012-12-04","","50.54166667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-03","","58.86666667"
"ESTACIÓN TRÁFICO CENTRO","2012-12-01","","105.76470588"
"ESTACIÓN TRÁFICO CENTRO","2012-11-30","","88.95833333"
"ESTACIÓN TRÁFICO CENTRO","2012-11-29","","49.16666667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-28","","54.95833333"
"ESTACIÓN TRÁFICO CENTRO","2012-11-27","","58.16666667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-26","","48.29166667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-25","","21.16666667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-24","","52.16666667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-23","","62.79166667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-22","","87.75"
"ESTACIÓN TRÁFICO CENTRO","2012-11-21","","64.95652174"
"ESTACIÓN TRÁFICO CENTRO","2012-11-20","","42.82608696"
"ESTACIÓN TRÁFICO CENTRO","2012-11-19","","75.83333333"
"ESTACIÓN TRÁFICO CENTRO","2012-11-18","","61.04166667"
"ESTACIÓN TRÁFICO CENTRO","2012-11-17","","72.25"
"ESTACIÓN TRÁFICO CENTRO","2012-11-16","","56.58333333"
