"Estacion","Fecha inicial","Fecha final","NO"
"ESTACIÓN TRÁFICO CENTRO","2025-01-13","","28.11831171"
"ESTACIÓN TRÁFICO CENTRO","2025-01-12","","8.39676991"
"ESTACIÓN TRÁFICO CENTRO","2025-01-11","","19.12088041"
"ESTACIÓN TRÁFICO CENTRO","2025-01-10","","23.66408831"
"ESTACIÓN TRÁFICO CENTRO","2025-01-09","","25.24254383"
"ESTACIÓN TRÁFICO CENTRO","2025-01-08","","22.1529735"
"ESTACIÓN TRÁFICO CENTRO","2025-01-07","","23.38329174"
"ESTACIÓN TRÁFICO CENTRO","2025-01-06","","17.1214619"
"ESTACIÓN TRÁFICO CENTRO","2025-01-05","","16.54595055"
"ESTACIÓN TRÁFICO CENTRO","2025-01-04","","30.63433886"
"ESTACIÓN TRÁFICO CENTRO","2025-01-03","","39.09775184"
"ESTACIÓN TRÁFICO CENTRO","2025-01-02","","34.30988239"
"ESTACIÓN TRÁFICO CENTRO","2025-01-01","","4.77105829"
"ESTACIÓN TRÁFICO CENTRO","2024-12-31","","28.23257562"
"ESTACIÓN TRÁFICO CENTRO","2024-12-30","","40.94414426"
"ESTACIÓN TRÁFICO CENTRO","2024-12-29","","20.02285877"
"ESTACIÓN TRÁFICO CENTRO","2024-12-28","","38.91969462"
"ESTACIÓN TRÁFICO CENTRO","2024-12-27","","76.43317522"
"ESTACIÓN TRÁFICO CENTRO","2024-12-26","","56.83921782"
"ESTACIÓN TRÁFICO CENTRO","2024-12-25","","19.20506162"
"ESTACIÓN TRÁFICO CENTRO","2024-12-24","","35.68406961"
"ESTACIÓN TRÁFICO CENTRO","2024-12-23","","32.17524433"
"ESTACIÓN TRÁFICO CENTRO","2024-12-22","","25.05637973"
"ESTACIÓN TRÁFICO CENTRO","2024-12-21","","47.11338232"
"ESTACIÓN TRÁFICO CENTRO","2024-12-20","","75.27497803"
"ESTACIÓN TRÁFICO CENTRO","2024-12-19","","57.30266093"
"ESTACIÓN TRÁFICO CENTRO","2024-12-18","","26.92581437"
"ESTACIÓN TRÁFICO CENTRO","2024-12-17","","26.38022639"
"ESTACIÓN TRÁFICO CENTRO","2024-12-16","","32.47420036"
"ESTACIÓN TRÁFICO CENTRO","2024-12-15","","25.87825969"
"ESTACIÓN TRÁFICO CENTRO","2024-12-14","","28.49367142"
"ESTACIÓN TRÁFICO CENTRO","2024-12-13","","29.50482563"
"ESTACIÓN TRÁFICO CENTRO","2024-12-12","","51.6108204"
"ESTACIÓN TRÁFICO CENTRO","2024-12-11","","43.99960153"
"ESTACIÓN TRÁFICO CENTRO","2024-12-10","","43.8838232"
"ESTACIÓN TRÁFICO CENTRO","2024-12-09","","39.8340143"
"ESTACIÓN TRÁFICO CENTRO","2024-12-08","","29.53117931"
"ESTACIÓN TRÁFICO CENTRO","2024-12-07","","30.79422906"
"ESTACIÓN TRÁFICO CENTRO","2024-12-06","","31.962054"
"ESTACIÓN TRÁFICO CENTRO","2024-12-05","","34.41852385"
"ESTACIÓN TRÁFICO CENTRO","2024-12-04","","44.01922497"
"ESTACIÓN TRÁFICO CENTRO","2024-12-03","","43.67054088"
"ESTACIÓN TRÁFICO CENTRO","2024-12-02","","50.10254913"
"ESTACIÓN TRÁFICO CENTRO","2024-12-01","","19.32217714"
"ESTACIÓN TRÁFICO CENTRO","2024-11-30","","32.18460946"
"ESTACIÓN TRÁFICO CENTRO","2024-11-29","","31.09164383"
"ESTACIÓN TRÁFICO CENTRO","2024-11-28","","31.99313467"
"ESTACIÓN TRÁFICO CENTRO","2024-11-27","","36.23140428"
"ESTACIÓN TRÁFICO CENTRO","2024-11-26","","28.08132867"
"ESTACIÓN TRÁFICO CENTRO","2024-11-25","","42.40528349"
"ESTACIÓN TRÁFICO CENTRO","2024-11-24","","16.83443223"
"ESTACIÓN TRÁFICO CENTRO","2024-11-23","","49.22955623"
"ESTACIÓN TRÁFICO CENTRO","2024-11-22","","49.10090002"
"ESTACIÓN TRÁFICO CENTRO","2024-11-21","","38.95614108"
"ESTACIÓN TRÁFICO CENTRO","2024-11-20","","53.86633355"
"ESTACIÓN TRÁFICO CENTRO","2024-11-19","","98.51609607"
"ESTACIÓN TRÁFICO CENTRO","2024-11-18","","50.95053236"
"ESTACIÓN TRÁFICO CENTRO","2024-11-17","","26.00783064"
"ESTACIÓN TRÁFICO CENTRO","2024-11-16","","50.37754821"
"ESTACIÓN TRÁFICO CENTRO","2024-11-15","","56.1520944"
"ESTACIÓN TRÁFICO CENTRO","2024-11-14","","46.37999388"
"ESTACIÓN TRÁFICO CENTRO","2024-11-13","","32.4108381"
"ESTACIÓN TRÁFICO CENTRO","2024-11-12","","40.6201479"
"ESTACIÓN TRÁFICO CENTRO","2024-11-11","","20.8015416"
"ESTACIÓN TRÁFICO CENTRO","2024-11-10","","27.95028085"
"ESTACIÓN TRÁFICO CENTRO","2024-11-09","","41.28790205"
"ESTACIÓN TRÁFICO CENTRO","2024-11-08","","53.83088104"
"ESTACIÓN TRÁFICO CENTRO","2024-11-07","","52.43966567"
"ESTACIÓN TRÁFICO CENTRO","2024-11-06","","45.4591719"
"ESTACIÓN TRÁFICO CENTRO","2024-11-05","","45.61254139"
"ESTACIÓN TRÁFICO CENTRO","2024-11-04","","28.48258723"
"ESTACIÓN TRÁFICO CENTRO","2024-11-03","","25.11167288"
"ESTACIÓN TRÁFICO CENTRO","2024-11-02","","35.20041301"
"ESTACIÓN TRÁFICO CENTRO","2024-11-01","","44.2180861"
