"Estacion","Fecha inicial","Fecha final","PLiquida"
"ESTACIÓN TRÁFICO CENTRO","2012-07-06","","0.125"
"ESTACIÓN TRÁFICO CENTRO","2012-07-05","","0.48333333"
"ESTACIÓN TRÁFICO CENTRO","2012-07-04","","0.13181818"
"ESTACIÓN TRÁFICO CENTRO","2012-07-03","","0.225"
"ESTACIÓN TRÁFICO CENTRO","2012-07-02","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-07-01","","0.4"
"ESTACIÓN TRÁFICO CENTRO","2012-06-30","","1.0"
"ESTACIÓN TRÁFICO CENTRO","2012-06-29","","0.05833333"
"ESTACIÓN TRÁFICO CENTRO","2012-06-28","","0.03333333"
"ESTACIÓN TRÁFICO CENTRO","2012-06-27","","0.03333333"
"ESTACIÓN TRÁFICO CENTRO","2012-06-26","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-06-25","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-06-24","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-06-23","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-06-22","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-06-15","","0.03636364"
"ESTACIÓN TRÁFICO CENTRO","2012-06-14","","2.11666667"
"ESTACIÓN TRÁFICO CENTRO","2012-06-13","","0.05833333"
"ESTACIÓN TRÁFICO CENTRO","2012-06-12","","0.23333333"
"ESTACIÓN TRÁFICO CENTRO","2012-06-11","","0.01666667"
"ESTACIÓN TRÁFICO CENTRO","2012-06-10","","0.0"
"ESTACIÓN TRÁFICO CENTRO","2012-06-09","","0.0"
