"Estacion","Fecha inicial","Fecha final","PLiquida"
"MEDELLÍN - SANTA ELENA","2024-12-29","","8.3333E-4"
"MEDELLÍN - SANTA ELENA","2024-12-28","","0.02083333"
"MEDELLÍN - SANTA ELENA","2024-12-27","","0.06041667"
"MEDELLÍN - SANTA ELENA","2024-12-26","","0.10166667"
"MEDELLÍN - SANTA ELENA","2024-12-25","","0.09"
"MEDELLÍN - SANTA ELENA","2024-12-24","","0.21666667"
"MEDELLÍN - SANTA ELENA","2024-12-23","","0.23375"
"MEDELLÍN - SANTA ELENA","2024-12-22","","0.0375"
"MEDELLÍN - SANTA ELENA","2024-12-21","","0.10958333"
"MEDELLÍN - SANTA ELENA","2024-12-20","","0.0"
"MEDELLÍN - SANTA ELENA","2024-12-19","","0.03125"
"MEDELLÍN - SANTA ELENA","2024-12-18","","8.3333E-4"
"MEDELLÍN - SANTA ELENA","2024-12-17","","0.00166667"
"MEDELLÍN - SANTA ELENA","2024-12-16","","0.00333333"
"MEDELLÍN - SANTA ELENA","2024-12-15","","0.29125"
"MEDELLÍN - SANTA ELENA","2024-12-14","","0.05208333"
"MEDELLÍN - SANTA ELENA","2024-12-13","","4.1667E-4"
"MEDELLÍN - SANTA ELENA","2024-12-12","","0.0"
"MEDELLÍN - SANTA ELENA","2024-12-11","","0.0"
"MEDELLÍN - SANTA ELENA","2024-12-10","","0.02833333"
"MEDELLÍN - SANTA ELENA","2024-12-09","","0.0"
"MEDELLÍN - SANTA ELENA","2024-12-08","","0.0"
"MEDELLÍN - SANTA ELENA","2024-12-07","","8.3333E-4"
"MEDELLÍN - SANTA ELENA","2024-12-06","","0.00375"
"MEDELLÍN - SANTA ELENA","2024-12-05","","0.00833333"
"MEDELLÍN - SANTA ELENA","2024-12-04","","0.0"
"MEDELLÍN - SANTA ELENA","2024-12-03","","0.00166667"
"MEDELLÍN - SANTA ELENA","2024-12-02","","0.00375"
"MEDELLÍN - SANTA ELENA","2024-12-01","","0.00625"
"MEDELLÍN - SANTA ELENA","2024-11-30","","0.0"
"MEDELLÍN - SANTA ELENA","2024-11-29","","0.02375"
"MEDELLÍN - SANTA ELENA","2024-11-28","","0.00166667"
"MEDELLÍN - SANTA ELENA","2024-11-27","","0.14291667"
"MEDELLÍN - SANTA ELENA","2024-11-26","","0.01333333"
"MEDELLÍN - SANTA ELENA","2024-11-25","","0.00458333"
