"Estacion","Fecha inicial","Fecha final","NO"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-09","","23.44667029"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-08","","17.65890402"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-07","","14.40877512"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-06","","6.87566266"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-05","","12.83526612"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-04","","15.1308949"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-03","","24.73344026"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-02","","13.14713581"
"CASA DE JUSTICIA ITAGÜÍ","2025-01-01","","9.98262363"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-31","","11.18682373"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-30","","19.48976029"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-29","","6.97720932"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-28","","18.44301814"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-27","","38.12385953"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-26","","23.89952246"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-25","","18.40063456"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-24","","21.20544422"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-23","","8.75385529"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-22","","11.54402981"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-21","","14.09287343"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-20","","31.71183463"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-19","","28.31028419"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-18","","9.7929678"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-17","","8.43719728"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-16","","10.17103596"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-15","","8.73141098"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-14","","6.32845437"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-13","","7.07773402"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-12","","13.48215967"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-11","","21.40688695"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-10","","17.84995484"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-09","","13.2932947"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-08","","18.24330973"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-07","","11.58153328"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-06","","16.90374285"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-05","","13.46757542"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-04","","13.3474227"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-03","","18.40961229"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-02","","14.43932944"
"CASA DE JUSTICIA ITAGÜÍ","2024-12-01","","11.60583685"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-30","","15.56277974"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-29","","12.89318083"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-28","","11.31070841"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-27","","10.52968362"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-26","","9.61356304"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-25","","23.04034671"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-24","","8.2589561"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-23","","24.08112517"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-22","","23.05116005"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-21","","13.72881253"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-20","","27.30497324"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-19","","37.97250724"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-18","","26.4729285"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-17","","12.10669608"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-16","","17.25837018"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-15","","29.08550225"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-14","","29.78369288"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-13","","12.30096296"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-12","","17.97098741"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-11","","7.51470287"
"CASA DE JUSTICIA ITAGÜÍ","2024-11-10","","9.84452779"
