"Estacion","Fecha inicial","Fecha final","NOx"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-09","","26.91291054"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-08","","34.18734346"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-07","","31.71578884"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-06","","21.61551552"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-05","","13.90660916"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-04","","36.6820205"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-03","","31.11113138"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-02","","38.6234988"
"CASA DE JUSTICIA ITAGÜÍ","2013-05-01","","22.04923638"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-30","","43.8570665"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-29","","22.97837879"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-28","","12.51747794"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-27","","22.04182954"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-26","","29.69510438"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-25","","21.38089958"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-24","","23.37559052"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-23","","32.95454342"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-22","","46.08992143"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-18","","25.91939365"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-17","","18.99927369"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-16","","28.19468781"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-15","","16.7109617"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-14","","11.72652783"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-13","","18.68035266"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-12","","43.87402154"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-11","","33.91952846"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-10","","19.50806713"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-09","","19.49555509"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-08","","14.95827522"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-07","","6.37882553"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-06","","14.90619225"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-05","","18.52733165"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-04","","19.63795767"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-03","","13.63897638"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-02","","22.8862815"
"CASA DE JUSTICIA ITAGÜÍ","2013-04-01","","24.30663483"
