Fecha,DViento,HAire10,HAire2,NO,NO2,NOx,P,PLiquida,PM2.5,RGlobal,SO2,TAire10,TAire2,VViento
2023-08-11,194.85416667,54.92916667,,13.2741354,37.75305627,,24.07916667,,13.25,92.71208333,7.53204053,,,0.53333333
2023-08-12,228.50416667,53.59583333,,5.91618249,28.62940584,,24.61666667,,12.76190476,82.83541667,8.7189,,,0.95833333
2023-08-13,207.99583333,54.3125,,3.77838191,26.44007778,,23.3875,,9.22727273,65.22166667,6.97865617,,,0.77083333
2023-08-14,227.44166667,50.02083333,,8.43060673,30.57873985,,24.57916667,,11.59090909,94.98791667,6.58377918,,,0.96666667
2023-08-15,222.17083333,60.1625,,9.99604856,39.96721865,,22.3375,,15.58333333,68.49708333,8.3579168,,,0.725
2023-08-16,278.32083333,65.04166667,,18.12128197,39.32337119,,22.125,,15.54166667,67.33208333,11.9764891,,,0.57916667
2023-08-17,191.03333333,58.21666667,,13.87892678,26.8075357,,23.92916667,,14.83333333,94.18791667,14.02653156,,,0.75416667
2023-08-18,229.73333333,69.67916667,,26.81402425,43.84748689,,21.85,,19.0,68.00208333,10.89366558,,,0.42083333
2023-08-19,272.56,65.74,,28.6954454,26.8364895,,22.585,,18.0,46.7095,10.21788415,,,0.81428571
2023-08-20,224.33333333,70.61666667,,9.74733308,25.01168747,,21.69583333,,15.75,74.49375,8.71400678,,,0.47083333
2023-08-21,163.075,75.025,,7.61799306,21.59082731,,21.2,,9.2173913,58.19708333,5.0093986,,,0.34090909
2023-08-22,231.20416667,74.8625,,16.84983273,30.46148226,,19.93333333,,13.2173913,51.51625,14.98588378,,,0.42916667
2023-08-23,220.91666667,66.05833333,,20.29896166,30.24756363,,21.82916667,,17.125,85.84583333,12.33557902,,,0.61176471
2023-08-24,253.40416667,62.17916667,,10.15649481,31.28257787,,22.85909091,,9.54166667,68.22,8.69387853,,,0.77272727
2023-08-25,245.4875,59.9875,,10.98920667,32.14862097,,23.1375,,14.43478261,101.44583333,5.99485618,,,1.01363636
2023-08-26,228.97083333,52.68333333,,9.01122612,27.04840766,,24.38333333,,16.45833333,116.17875,10.17282321,,,0.84583333
2023-08-27,256.6,54.35416667,,3.36998327,18.68785489,,24.30833333,,14.625,110.77458333,8.79697126,,,0.9
2023-08-28,253.575,51.9,,6.43110643,27.69917686,,24.67916667,,13.30434783,100.38208333,9.94363861,,,0.84166667
2023-08-29,176.975,57.3625,,12.81441007,31.34479757,,23.23333333,,15.79166667,107.57333333,10.2549242,,,0.68333333
2023-08-30,215.14166667,50.2125,,14.14689777,29.99336306,,25.08333333,,16.83333333,90.27291667,11.65249957,,,0.84736842
2023-08-31,231.68695652,44.3826087,,18.21256197,39.40810541,,24.43043478,,22.86956522,91.79478261,15.70211596,,,1.13333333
2023-09-01,195.25,48.93333333,,14.44327457,38.95169911,,24.35,,22.52173913,100.22666667,13.09119538,,,0.795
2023-09-02,240.52083333,57.41666667,,12.36384351,43.68448566,,22.15,,23.29166667,45.055,17.36533249,,,0.52272727
2023-09-03,195.925,62.15416667,,13.30220934,33.75830609,,21.075,,22.16666667,86.89875,11.09190822,,,0.45833333
2023-09-04,257.14583333,61.8125,,7.99806064,34.61916481,,22.45833333,,10.58333333,92.39625,6.02417285,,,1.09583333
2023-09-05,184.275,52.85,,9.10130123,24.66454325,,24.61666667,,13.7,118.72708333,6.5207605,,,0.94166667
2023-09-06,170.00833333,45.72916667,,15.71817876,36.59243505,,24.5875,,,120.21791667,17.42050249,,,0.91363636
2023-09-07,234.85416667,48.7625,,13.77199944,36.30400257,,24.375,,,86.9725,17.22316949,,,0.91818182
2023-09-08,212.74583333,54.86666667,,10.41362708,29.05684138,,24.04583333,,20.875,106.60875,17.64195593,,,1.30454545
2023-09-09,225.82083333,63.80416667,,12.19313852,34.4199386,,22.84166667,,27.375,82.3125,11.97346075,,,0.68636364
2023-09-10,214.7375,66.75416667,,4.56113252,21.51074641,,22.21666667,,16.375,70.17666667,6.5146518,,,0.73333333
2023-09-11,203.6625,59.47083333,,7.06118684,26.67001213,,24.38095238,,10.86956522,105.05458333,4.45906526,,,0.87083333
2023-09-12,263.35416667,55.60416667,,6.9812368,22.57680453,,24.88181818,,12.33333333,114.82583333,4.94891608,,,1.275
2023-09-13,288.2375,59.25,,13.49259838,32.04832917,,23.45833333,,16.45833333,110.96833333,6.97468267,,,1.3875
2023-09-14,235.54166667,59.825,,12.04239426,39.16959746,,22.90416667,,17.91666667,85.30875,8.77464861,,,0.91818182
2023-09-15,216.72083333,51.50833333,,12.81574666,32.07964391,,24.00833333,,16.45454545,85.83625,9.78307542,,,0.75833333
2023-09-16,208.65416667,51.92083333,,16.64244952,28.98847238,,24.03333333,,22.33333333,114.68375,11.55307291,,,0.88333333
2023-09-17,304.6125,62.0,,2.28462731,19.70494967,,23.3125,,15.58333333,84.33375,4.2176254,,,0.82916667
2023-09-18,215.55,57.52916667,,11.72640016,32.26469377,,23.49166667,,21.70833333,88.15666667,17.38316967,,,0.66363636
2023-09-19,211.94166667,49.55416667,,7.88163404,28.28761456,,24.41666667,,15.95833333,108.41333333,4.43170088,,,1.20833333
2023-09-20,234.33333333,48.62083333,,15.39558546,32.41780876,,23.675,,22.08333333,92.25333333,13.68315073,,,0.92083333
2023-09-21,198.90952381,49.13333333,,11.22524511,32.83791173,,24.12916667,,24.70833333,121.81416667,14.11333003,,,1.165
2023-09-22,273.67916667,54.25,,4.77647529,33.29424022,,24.16666667,,20.79166667,93.0025,8.34268842,,,1.00833333
2023-09-23,186.39583333,58.57916667,,12.68831158,41.57788321,,22.55416667,,22.04166667,83.1625,10.4935653,,,0.55833333
2023-09-24,217.70416667,64.92083333,,45.03973098,38.93770564,,22.93181818,,19.79166667,88.075,3.23555894,,,0.56666667
2023-09-25,182.99583333,63.22916667,,22.86133388,36.56726946,,23.19583333,,23.33333333,82.89291667,7.37841494,,,0.74444444
2023-09-26,252.56666667,63.47916667,,14.89179804,31.77233496,,23.6125,,21.04166667,79.50416667,7.18359877,,,0.865
2023-09-27,261.19583333,61.62916667,,8.02430875,31.57560994,,23.75,,18.04166667,78.87583333,6.12547781,,,0.88181818
2023-09-28,220.54583333,63.92083333,,10.00250429,37.99135204,,22.55416667,,18.375,72.79875,8.15694883,,,0.7375
2023-09-29,198.85416667,56.81666667,,18.05039732,43.72188326,,23.78333333,,16.45833333,95.25333333,8.80074099,,,0.76818182
2023-09-30,230.27826087,57.83478261,,4.25208059,33.28789666,,25.10434783,,18.30434783,112.48652174,4.3781935,,,0.99130435
2023-10-01,244.39166667,60.50833333,,1.19148652,23.57961465,,23.24583333,,9.58333333,102.21166667,3.08649925,,,0.9
2023-10-02,260.80833333,60.30416667,,5.87061055,37.30643079,,23.70416667,,12.875,104.61166667,3.99246431,,,0.76818182
2023-10-03,221.55833333,69.76666667,,12.67388883,47.03520139,,21.78181818,,22.95833333,66.29208333,10.67264737,,,0.41666667
2023-10-04,193.2125,73.3625,,16.57169269,40.95930008,,20.15909091,,15.625,29.99708333,14.1835403,,,0.35789474
2023-10-05,165.31818182,68.94166667,,30.63565731,60.32458083,,21.39545455,,28.875,66.11333333,13.84691212,,,0.42222222
2023-10-06,192.0,65.61666667,,20.7046304,50.24342815,,22.05,,23.33333333,68.19708333,11.10211441,,,0.42222222
2023-10-07,191.98333333,69.52916667,,13.2875763,49.85968891,,21.72916667,,18.17391304,94.26708333,6.57094137,,,0.46666667
2023-10-08,163.95,69.525,,9.43358095,31.34778487,,20.78333333,,16.95833333,53.56166667,7.11006689,,,0.54736842
2023-10-09,198.29166667,66.94583333,,25.7042958,45.54623642,,22.2,,25.91666667,68.76291667,12.57819192,,,0.48
2023-10-10,219.40416667,65.55416667,,14.46737802,46.62274915,,23.0875,,19.54166667,75.99208333,4.88965132,,,0.625
2023-10-11,238.80909091,66.33333333,,13.51676223,42.23923573,,22.80416667,,19.45833333,61.81708333,10.43828936,,,0.81578947
2023-10-12,199.75,63.48333333,,17.7918877,45.95198443,,22.70454545,,23.25,86.08458333,7.16761656,,,0.68095238
2023-10-13,221.9625,59.81666667,,23.71930258,65.17844304,,22.73333333,,29.83333333,80.59666667,16.27440927,,,0.51363636
2023-10-14,242.98333333,68.79583333,,10.18549803,54.79030367,,21.65416667,,25.70833333,49.27416667,8.59166631,,,0.59411765
2023-10-15,193.325,59.95416667,,3.8631146,27.3971042,,23.42916667,,16.45833333,80.61333333,4.39476283,,,0.47916667
2023-10-16,264.10416667,64.22083333,,4.54056878,29.74923619,,22.55454545,,13.59090909,84.505,4.53795015,,,0.90909091
2023-10-17,235.22916667,66.57083333,,29.11429864,48.81039789,,21.5,,23.875,60.44625,13.33365683,,,0.44166667
2023-10-18,224.3625,63.13333333,,30.22942134,58.38449484,,22.88333333,,26.73913043,79.74375,10.46084562,,,0.58
2023-10-19,219.17083333,64.66666667,,20.32224917,56.36116101,,22.35,,27.08333333,43.66166667,14.20949738,,,0.5
2023-10-20,236.54545455,70.54166667,,21.87391176,51.54433528,,21.12083333,,23.375,37.88833333,9.65071479,,,0.625
2023-10-21,135.72727273,69.475,,17.21417144,47.90321191,,20.4625,,16.54166667,29.32041667,8.73495139,,,0.22
2023-10-22,222.15714286,68.97083333,,14.93110115,41.82413739,,21.05416667,,25.5,51.2875,8.88125127,,,0.55263158
2023-10-23,188.95416667,68.99166667,,14.30233837,49.74349452,,21.67916667,,20.33333333,91.90541667,8.06789027,,,0.575
2023-10-24,220.325,71.7625,,22.72390333,48.29904853,,20.57083333,,25.125,47.42166667,14.90662574,,,0.325
2023-10-25,226.325,69.30833333,,31.15925309,46.38281532,,20.98181818,,30.20833333,43.06666667,16.17364872,,,0.385
2023-10-26,206.75416667,71.21666667,,23.57554551,43.88207882,,20.73333333,,24.16666667,57.3025,11.08192157,,,0.47333333
2023-10-27,226.5875,66.8875,,18.43281803,32.56775337,,20.90833333,,11.33333333,59.76708333,9.02857198,,,0.58333333
2023-10-28,231.475,62.7375,,6.86636094,21.70342853,,20.87083333,,6.0,62.91583333,8.26650661,,,0.92727273
2023-10-29,198.66363636,62.89583333,,8.37927745,23.44273248,,21.55,,9.72727273,91.97166667,6.59236682,,,0.87333333
2023-10-30,171.83636364,69.05,,16.95372131,37.80204841,,21.49545455,,15.91666667,73.97958333,7.94707798,,,0.36363636
2023-10-31,182.81111111,70.55217391,,15.85569558,39.51291848,,20.91304348,,14.52173913,77.36217391,6.26946655,,,0.54375
2023-11-01,217.76666667,73.52083333,,26.92301394,51.22630111,,20.47916667,,17.2173913,53.81958333,5.40368554,,,0.47
2023-11-02,206.92083333,71.15833333,,18.90107738,42.80142393,,20.7,,15.25,94.32125,9.05018433,,,0.79473684
2023-11-03,218.76666667,67.0,,19.16078652,37.82770833,,22.4,,14.95652174,99.04041667,8.71461889,,,0.88571429
2023-11-04,274.71666667,71.89583333,,12.03283075,37.42056568,,21.65416667,,16.75,69.96041667,4.34387428,,,0.575
2023-11-05,196.47916667,68.825,,8.28588212,30.16589779,,21.70416667,,15.70833333,83.875,3.66172455,,,0.75909091
2023-11-06,195.18823529,71.03333333,,4.92923053,29.35694886,,21.23333333,,13.625,54.90416667,3.12509206,,,0.53529412
2023-11-07,208.525,67.77916667,,12.58950802,40.46860401,,22.36666667,,15.125,72.405,3.62711008,,,0.65416667
2023-11-08,171.05416667,67.62083333,,29.01503671,47.69680428,,22.5625,,25.52173913,88.88916667,5.36535427,,,0.38571429
2023-11-09,242.20833333,63.0,,14.38049488,48.61524145,,23.91666667,,22.08333333,83.41958333,7.16571304,,,0.57916667
2023-11-10,247.7,63.07916667,,17.41895537,47.87161038,,23.54583333,,21.34782609,67.44666667,3.70250372,,,1.25
2023-11-11,232.15833333,62.42083333,,13.28104538,37.1547994,,23.5625,,17.83333333,82.74791667,4.54314451,,,0.67083333
2023-11-12,229.7625,64.94166667,,8.81165247,29.19550682,,23.16666667,,13.875,62.62666667,4.17543984,,,0.57916667
2023-11-13,237.88333333,62.30833333,,4.91158987,22.5104272,,24.08333333,,11.41666667,87.92958333,3.02580789,,,0.87619048
2023-11-14,241.05833333,63.85833333,,16.29204838,37.2738921,,23.24583333,,14.58333333,74.76083333,4.5944169,,,0.7125
2023-11-15,218.38333333,70.45,,16.6269654,42.72431096,,21.3,,15.29166667,48.93166667,7.50331163,,,0.55416667
2023-11-16,169.49166667,66.3,,20.31173223,38.95329747,,21.94166667,,15.79166667,76.3825,9.42519714,,,0.44
2023-11-17,202.78333333,66.45416667,,24.21130425,41.1903334,,22.85454545,,24.125,100.00875,10.07492495,,,0.8
2023-11-18,182.86666667,71.59166667,,13.2744889,30.13698699,,20.99166667,,14.0,82.46541667,5.3049083,,,1.025
2023-11-19,202.055,71.6375,,10.72146337,26.48661039,,21.26666667,,13.0,54.21375,5.59529162,,,0.62941176
2023-11-20,217.51111111,70.21666667,,22.01254323,38.10637935,,21.53636364,,14.66666667,53.8875,5.54115783,,,0.4375
2023-11-21,137.20833333,67.10833333,,24.36599729,32.17513698,,22.00833333,,13.79166667,81.16208333,11.52210531,,,0.44090909
2023-11-22,256.6625,64.49166667,,16.16481283,33.79106959,,22.82083333,,12.58333333,88.02625,7.09101347,,,0.75714286
2023-11-23,257.025,61.50833333,,20.46841215,33.66115752,,23.08333333,,15.0,88.35666667,11.60276571,,,0.84166667
2023-11-24,228.9375,62.54166667,,24.92084449,42.36300451,,22.37083333,,17.54166667,87.9625,15.06959367,,,0.72916667
2023-11-25,244.20416667,64.46666667,,7.41298631,30.17487749,,22.25909091,,13.125,89.25666667,7.57673833,,,1.01904762
2023-11-26,184.30833333,56.65416667,,7.82964258,23.95513447,,23.94090909,,12.54166667,100.26,8.27880125,,,0.895
2023-11-27,215.10416667,52.73333333,,18.07998134,37.78988678,,24.55833333,,15.91304348,108.96541667,7.64201391,,,0.80416667
2023-11-28,183.70833333,52.07083333,,28.9184679,38.90001885,,24.125,,21.83333333,97.75625,21.27094706,,,0.77
2023-11-29,220.68333333,52.37916667,,17.73713114,35.91815569,,23.95416667,,16.83333333,99.05625,9.95619305,,,0.99047619
2023-11-30,294.32173913,58.93913043,,11.51589073,38.42989365,,23.26086957,,16.41666667,88.35521739,7.07858098,,,1.24347826
2023-12-01,157.0375,49.85,,32.03894169,43.67443903,,23.425,,27.0,104.32541667,,,,0.61111111
2023-12-02,223.49166667,56.5875,,15.55091894,38.30815834,,23.5375,,20.58333333,88.07916667,,,,1.13809524
2023-12-03,295.24166667,58.89583333,,4.45271736,27.97418855,,23.75833333,,16.29166667,99.50291667,8.51759052,,,1.225
2023-12-04,252.5625,58.00833333,,8.83592537,37.20257506,,23.675,,17.04166667,74.69583333,8.42825952,,,0.89583333
2023-12-05,228.90833333,55.19583333,,8.12910808,41.29357639,,24.2125,,19.58333333,91.33,7.89154683,,,0.64166667
2023-12-06,312.25833333,61.87083333,,11.25443038,46.64388002,,22.975,,22.29166667,50.77083333,10.90639639,,,0.70833333
2023-12-07,222.76666667,69.00833333,,26.57689521,51.88695221,,21.86,,30.30434783,53.65458333,12.09883599,,,0.47272727
2023-12-08,222.25416667,62.0375,,5.9682575,34.23596171,,23.09166667,,19.54166667,73.19291667,5.91772697,,,0.44545455
2023-12-09,168.8125,56.79583333,,15.25565009,33.60407732,,24.14166667,,21.0,79.33291667,7.56277529,,,0.78571429
2023-12-10,301.225,60.47083333,,3.58946026,28.38001218,,23.975,,14.95833333,62.37083333,2.90447973,,,0.6375
2023-12-11,187.725,55.25833333,,13.20668441,33.50638941,,24.7,,15.125,94.47583333,8.20784217,,,0.83333333
2023-12-12,286.67083333,56.20833333,,8.07286335,34.77379816,,24.94166667,,14.13043478,92.55833333,5.76390259,,,1.21666667
2023-12-13,258.59166667,62.05833333,,8.56718727,39.49378055,,24.1,,18.125,60.30833333,5.35822256,,,0.79583333
2023-12-14,266.24166667,61.20416667,,11.6000483,40.27641878,,24.13181818,,23.95833333,64.24791667,8.55662326,,,0.74166667
2023-12-15,239.69565217,64.41304348,,13.09197991,51.09842294,,22.87619048,,22.95652174,37.69347826,11.36780631,,,0.62173913
2023-12-16,272.7375,69.92083333,,13.26946039,44.54901741,,21.7,,20.04166667,34.04916667,9.27701108,,,0.425
2023-12-17,250.8125,68.35833333,,9.84508236,27.73355724,,22.15,,15.66666667,84.84875,5.03929649,,,1.03888889
2023-12-18,218.2125,64.26666667,,9.79318755,31.90351788,,23.025,,11.16666667,85.29875,5.7699312,,,1.25833333
2023-12-19,231.9375,59.40416667,,14.76766647,32.98595447,,23.3625,,13.70833333,105.16875,6.58065634,,,1.1375
2023-12-20,282.20416667,59.8375,,11.5867091,34.28149926,,23.20416667,,14.70833333,78.87708333,6.4670385,,,1.1375
2023-12-21,261.67916667,61.1,,10.88267713,38.93049736,,23.6,,17.875,85.43875,6.62588299,,,0.6375
2023-12-22,314.2,61.35833333,,8.36721721,36.02002754,,24.04166667,,17.04166667,93.1,5.19420727,,,0.98636364
2023-12-23,261.39583333,63.79166667,,7.1457804,37.04046976,,23.62083333,,21.33333333,64.01458333,3.84140105,,,0.59583333
2023-12-24,271.2375,62.86666667,,3.14821892,26.89962936,,23.5875,,22.25,70.18,3.58836004,,,0.94347826
2023-12-25,218.29166667,66.67083333,,4.90114447,25.39935052,,22.78333333,,25.625,71.03708333,4.84966388,,,0.54347826
2023-12-26,216.64583333,68.1875,,9.37168719,40.08828088,,21.89583333,,12.08333333,77.87583333,4.92264519,,,0.57727273
2023-12-27,195.59583333,65.08333333,,23.59760144,39.60897704,,22.12916667,,15.54166667,84.58625,8.15303475,,,0.44
2023-12-28,237.2375,69.92916667,,21.34244857,36.58304149,,21.68333333,,22.95833333,57.47833333,8.14418163,,,0.4875
2023-12-29,223.85416667,66.6375,,15.40445544,30.05073048,,21.7625,,13.47826087,76.72833333,8.107402,,,0.53809524
2023-12-30,249.30833333,67.05,,12.12346142,30.20395351,,22.50909091,,14.33333333,76.52875,5.74736054,,,0.44166667
2023-12-31,212.06956522,59.07391304,,8.38993992,20.10235465,,23.13043478,,10.95652174,96.4873913,4.00098889,,,0.76521739
2024-01-01,210.42916667,60.81666667,,7.35202588,16.54615243,,22.43333333,,28.875,80.66625,3.81567298,,,1.00952381
2024-01-02,281.0,62.45416667,,6.50200876,23.75617529,,23.10833333,,12.0,81.55333333,3.94009788,,,0.99166667
2024-01-03,228.70833333,56.0,,14.84900973,29.75475992,,22.89545455,,12.54166667,95.70375,5.79598507,,,0.74090909
2024-01-04,235.9875,58.43333333,,19.5073052,26.4684804,,22.94166667,,20.95833333,88.65875,10.14048435,,,1.23333333
2024-01-05,294.25,59.20833333,,15.30314429,30.99041641,,22.35833333,,20.30434783,93.04166667,6.94243398,,,1.06315789
2024-01-06,226.5,56.48333333,,13.05172703,27.08847071,,22.98333333,,16.72727273,112.31166667,6.37904266,,,1.05
2024-01-07,176.0,53.44583333,,2.15546169,19.58143524,,24.0,,10.75,92.48166667,2.77897891,,,0.93333333
2024-01-08,237.62916667,57.30416667,,4.57865564,22.42522843,,23.63333333,,18.41666667,98.40833333,4.7751726,,,1.11578947
2024-01-09,287.83333333,58.99166667,,7.01830467,32.38821227,,24.125,,22.25,89.65416667,5.16660569,,,0.85833333
2024-01-10,309.75,60.5,,5.209918,28.95461184,,23.85416667,,23.25,66.38541667,3.83785064,,,1.2625
2024-01-11,260.82083333,60.63333333,,7.88159827,32.74141032,,23.7875,,23.72727273,78.60791667,5.06491719,,,0.99583333
2024-01-12,232.49583333,58.9,,7.15745227,30.27383469,,23.7125,,19.5,95.36541667,6.63419875,,,0.8125
2024-01-13,228.13333333,60.21666667,,7.3455205,27.58479237,,22.94583333,,16.41666667,79.22708333,6.41468865,,,1.05
2024-01-14,195.3875,57.1625,,4.46051126,23.77346733,,23.4,,17.08333333,92.50375,4.74240514,,,0.72916667
2024-01-15,211.40416667,51.00833333,,9.51602683,32.86270536,,24.4375,,16.26086957,114.96041667,6.54599059,,,0.76666667
2024-01-16,178.40833333,50.44583333,,16.473183,43.90225418,,24.2125,,23.83333333,116.40833333,11.1777749,,,0.64090909
2024-01-17,228.47083333,51.39166667,,18.08554788,39.0126355,,24.47083333,,26.45833333,109.62666667,10.44723184,,,1.105
2024-01-18,213.15416667,48.975,,10.01002151,32.71097883,,25.44166667,,23.0,116.52041667,9.13091546,,,0.84583333
2024-01-19,236.6,50.3875,,8.47341471,33.8787813,,24.84166667,,27.54166667,106.99291667,9.38753416,,,0.81666667
2024-01-20,182.18947368,52.9,,7.87841457,33.02284678,,23.98333333,,28.29166667,81.08208333,10.83900502,,,1.01052632
2024-01-21,200.76666667,54.59583333,,4.56228232,24.50723142,,24.39583333,,21.58333333,82.63208333,6.81751536,,,0.75
2024-01-22,256.98333333,50.8,,7.99199548,30.37573788,,25.37083333,,19.20833333,100.55,8.33979223,,,0.98333333
2024-01-23,167.29166667,42.05,,12.01372344,35.47106191,,25.40833333,,22.79166667,122.07291667,9.31790784,,,0.855
2024-01-24,177.7875,43.875,,11.44591599,39.84948298,,25.22083333,,35.41666667,115.06458333,10.5825346,,,0.71818182
2024-01-25,258.46666667,51.0875,,10.35240463,42.1866122,,24.35833333,,39.58333333,112.08291667,12.48515578,,,0.95833333
2024-01-26,236.87916667,56.34583333,,11.86018531,40.41919593,,24.05,,44.66666667,80.32833333,13.52335851,,,1.06
2024-01-27,211.975,62.57916667,,22.7027688,38.78310226,,23.5375,,44.08333333,96.15041667,10.86071132,,,0.45
2024-01-28,235.63333333,58.96666667,,14.40380594,26.1032302,,23.9125,,40.0,97.02791667,6.86859321,,,1.14285714
2024-01-29,242.90416667,57.19583333,,20.38884522,34.27137063,,24.38333333,,36.75,,10.10757611,,,0.93181818
2024-01-30,297.83333333,62.05,,5.59615681,29.77422229,,23.4625,,26.20833333,,5.61234332,,,1.3625
2024-01-31,254.73478261,57.66956522,,,,,24.44347826,,27.73913043,,7.4893822,,,0.96666667
2024-02-01,283.54166667,71.75,,,,,21.53636364,,30.375,36.93916667,9.02936957,,,0.70416667
2024-02-02,243.32083333,68.50833333,,,,,22.19166667,,35.25,70.4275,9.07818722,,,0.47647059
2024-02-03,213.88571429,68.38333333,,,,,21.35,,16.29166667,73.375,5.55215212,,,0.7
2024-02-04,187.01818182,68.64166667,,,,,21.39166667,,24.33333333,40.2025,10.68653589,,,0.09047619
2024-02-05,191.6625,67.5625,,,,,21.27083333,,29.54166667,48.80041667,14.51943416,,,0.65789474
2024-02-06,239.92083333,63.3625,,,,,22.07916667,,21.7826087,87.35291667,9.50498545,,,0.62916667
2024-02-07,315.37916667,64.74166667,,,,,22.84583333,,15.375,72.86583333,7.67266389,,,1.24583333
2024-02-08,317.90416667,68.475,,,,,21.75416667,,8.375,87.78833333,6.16210219,,,1.6375
2024-02-09,250.46666667,61.44583333,,,,,23.11666667,,14.66666667,85.07583333,7.43382192,,,1.35833333
2024-02-10,226.63333333,56.075,,,,,24.55833333,,18.41666667,104.41791667,5.63660812,,,0.95416667
2024-02-11,215.15,53.20833333,,,,,25.04583333,,15.125,116.82291667,5.70273573,,,0.96666667
2024-02-12,209.85416667,55.03333333,,,,,24.86666667,,27.75,97.33125,11.04225381,,,0.76842105
2024-02-13,213.915,54.9375,,,,,24.93333333,,30.95833333,109.42125,5.9474876,,,1.345
2024-02-14,193.14166667,54.525,,,,,24.27916667,,22.60869565,81.39,5.95156554,,,1.17083333
2024-02-15,174.16818182,51.50416667,,,,,25.375,,23.625,104.42208333,8.51192448,,,1.13809524
2024-02-16,191.6875,48.35833333,,,,,25.90416667,,22.25,103.51041667,7.53793734,,,1.05
2024-02-17,198.41666667,54.53333333,,,,,25.14583333,,20.54166667,69.90541667,8.53629948,,,0.66363636
2024-02-18,174.93333333,51.35,,,,,25.8,,17.375,124.23791667,6.49890516,,,0.90454545
2024-02-19,203.0625,52.19166667,,,,,25.025,,25.04166667,82.09791667,8.90823726,,,1.00416667
2024-02-20,212.5625,51.80416667,,,,,24.125,,36.43478261,122.28833333,11.68103491,,,1.17916667
2024-02-21,253.99583333,56.26666667,,1.1792464,20.58121632,,23.20833333,,29.95833333,114.46125,9.5794525,,,1.11904762
2024-02-22,255.82083333,56.51666667,,7.88609949,25.59048043,,23.14583333,,13.79166667,101.89208333,5.26685766,,,1.1125
2024-02-23,263.44583333,52.94166667,,6.93764924,31.37737587,,23.56666667,,17.5,113.52708333,6.38133756,,,1.33333333
2024-02-24,276.75,54.96666667,,7.43376236,33.51573168,,23.3375,,20.875,103.9875,8.30263573,,,1.00454545
2024-02-25,236.36666667,52.43333333,,2.16394474,23.497061,,22.9875,,21.625,82.8775,7.12085572,,,1.05416667
2024-02-26,230.16363636,58.86666667,,20.60694197,51.27246048,,22.15833333,,35.54166667,113.04791667,10.68027823,,,0.67894737
2024-02-27,238.89166667,57.08333333,,13.05787979,42.03349102,,23.575,,36.29166667,106.92541667,10.59340461,,,0.92380952
2024-02-28,267.35833333,54.425,,9.87884215,40.0821058,,24.44583333,,40.54166667,119.575,9.82009182,,,1.05833333
2024-02-29,247.28695652,54.12608696,,17.32812163,49.79001557,,24.5826087,,46.47826087,108.87608696,12.04577202,,,0.96666667
2024-03-01,223.97083333,52.1125,,6.80968203,41.19961593,,24.275,,41.29166667,90.58666667,9.7331023,,,0.9875
2024-03-02,215.63333333,52.525,,9.9921611,40.74866933,,23.525,,42.625,117.51416667,14.44082096,,,0.73333333
2024-03-03,183.07083333,59.40416667,,2.73961397,29.98146268,,22.84166667,,30.33333333,102.03041667,5.12846787,,,0.8
2024-03-04,222.1,55.20833333,,7.09030694,37.29462891,,24.15833333,,42.41666667,107.93541667,6.46662279,,,0.7875
2024-03-05,269.45833333,56.07083333,,4.79909453,38.22052173,,24.57916667,,42.625,87.94958333,6.07150116,,,0.9625
2024-03-06,206.1625,57.45416667,,11.10090925,46.47520708,,24.25,,49.08333333,79.12125,7.71290774,,,0.69
2024-03-07,209.13333333,53.57083333,,9.97299624,39.494261,,25.30833333,,44.95833333,115.62666667,8.8226403,,,0.96363636
2024-03-08,217.6125,52.48333333,,6.83349167,37.56117422,,25.3375,,34.83333333,94.59,6.42947001,,,1.01666667
2024-03-09,286.525,65.02916667,,9.97261139,51.46083112,,23.02916667,,35.66666667,54.3825,8.67166305,,,0.62083333
2024-03-10,178.72083333,51.76666667,,3.51831644,28.03304575,,26.15454545,,25.04166667,136.89375,8.03819903,,,0.89545455
2024-03-11,234.87083333,61.80833333,,7.79882719,47.63166856,,24.4125,,36.79166667,68.995,6.29275068,,,0.66666667
2024-03-12,196.42083333,51.77916667,,5.37535217,32.36674,,25.9,,24.70833333,107.5075,7.97837596,,,0.9
2024-03-13,168.77083333,55.425,,12.77088078,44.77667851,,25.30833333,,31.16666667,71.26375,10.12093588,,,0.46363636
2024-03-14,203.41666667,52.7875,,6.96068805,38.07184454,,25.66666667,,24.95454545,101.40875,7.19494231,,,1.01666667
2024-03-15,253.225,49.14583333,,12.51806668,38.61411474,,26.14166667,,30.65217391,106.1925,9.07035754,,,0.70909091
2024-03-16,251.45714286,53.59583333,,8.53667748,36.10891553,,25.66666667,,37.91666667,103.96375,8.59092502,,,1.28125
2024-03-17,257.73333333,56.99166667,,1.38522716,28.54826251,,24.84166667,,31.0,59.48875,5.82352751,,,0.825
2024-03-18,146.575,48.97083333,,14.75098041,37.45533155,,26.37083333,,31.83333333,131.1925,9.59160268,,,0.85
2024-03-19,167.46666667,62.99166667,,21.33706848,53.86424923,,22.9625,,26.75,78.3425,8.91293583,,,0.49583333
2024-03-20,172.76818182,64.52083333,,21.1282924,51.94995009,,23.25,,37.75,73.53166667,9.09033217,,,0.345
2024-03-21,292.07083333,60.025,,12.09332274,45.21826213,,23.6375,,29.125,89.55291667,10.29580419,,,0.99545455
