"Estacion","Fecha inicial","Fecha final","DViento"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-17","","141.091764"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-16","","146.80126872"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-15","","180.72464471"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-14","","104.32503874"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-13","","168.59274527"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-12","","121.46817079"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-11","","144.46127267"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-10","","158.27590189"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-09","","141.23898915"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-08","","104.63286613"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-07","","143.49049093"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-06","","156.50473997"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-05","","123.73741877"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-04","","135.4146464"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-03","","119.85066662"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-02","","139.6515588"
"MEDELLÍN - TANQUES LA YE EPM","2023-08-01","","136.93631969"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-31","","163.92952718"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-30","","129.55872529"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-29","","136.32248031"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-28","","130.03399347"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-27","","126.03537123"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-26","","153.66873001"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-25","","144.28157869"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-24","","122.74393697"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-23","","125.81513972"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-22","","149.94010654"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-21","","150.61490694"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-20","","127.78470521"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-19","","146.92657677"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-18","","137.65633024"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-17","","163.90747926"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-16","","129.93352242"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-15","","145.90733909"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-14","","154.89461693"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-13","","107.44072054"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-12","","127.83737303"
"MEDELLÍN - TANQUES LA YE EPM","2023-07-11","","143.42281022"
