"Estacion","Fecha inicial","Fecha final","RGlobal"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-29","","161.51666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-28","","180.70434783"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-27","","234.35833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-26","","219.28333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-25","","94.6625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-24","","194.34583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-23","","156.86666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-22","","202.87916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-21","","167.20416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-20","","141.10416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-19","","130.12916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-18","","161.7125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-17","","124.71666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-16","","150.00833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-15","","138.37083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-14","","125.55"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-13","","133.20416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-12","","231.95416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-11","","97.6"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-10","","148.42083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-09","","125.10833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-08","","213.35"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-07","","139.79583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-06","","144.18571429"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-05","","145.97826087"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-04","","115.72083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-03","","107.17916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-02","","170.30833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-04-01","","166.5125"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-31","","79.8"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-30","","166.0875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-29","","104.00833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-28","","130.34583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-27","","148.59166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-26","","180.39166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-25","","198.325"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-24","","136.78333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-23","","230.7625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-22","","205.65833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-21","","130.71666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-20","","173.35"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-19","","73.17083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-18","","138.94583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-17","","171.84166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-16","","139.87916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-15","","146.24583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-14","","128.65833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-13","","107.69583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-12","","173.53333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-11","","282.54166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-03-10","","243.075"
