"Estacion","Fecha inicial","Fecha final","NO2"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-20","","50.64583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-19","","42.02083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-18","","47.20416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-17","","46.42083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-16","","38.42916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-15","","28.06666667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-14","","31.2875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-13","","50.95833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-12","","49.42727273"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-11","","42.6625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-10","","48.3"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-09","","59.74583333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-08","","33.17083333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-07","","33.09166667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-06","","53.07916667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-05","","49.625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-04","","43.90416667"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-03","","45.00833333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-02","","46.025"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-06-01","","42.575"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-31","","39.28333333"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-30","","50.3375"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-29","","68.7625"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-28","","77.6875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-27","","60.2875"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-26","","46.31904762"
"POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID (S)","2015-05-25","","50.47391304"
