"Estacion","Fecha inicial","Fecha final","TMPR AIR 10CM"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-03","","20.34740972"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-02","","20.28546528"
"MEDELLIN -TANQUE MIRAFLORES","2024-12-01","","21.31600694"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-30","","21.37117391"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-29","","20.7395"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-28","","20.78482639"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-27","","19.61493008"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-26","","21.322625"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-25","","20.89871528"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-24","","20.12180556"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-23","","18.63078472"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-22","","18.94365278"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-21","","19.07825694"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-20","","18.26580556"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-19","","18.21839512"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-18","","18.74614434"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-17","","18.99980556"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-16","","18.74949306"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-15","","18.39236806"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-14","","18.15135935"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-13","","19.18935417"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-12","","19.4560625"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-11","","18.42686806"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-10","","18.48089583"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-09","","18.37859028"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-08","","17.14529167"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-07","","18.98382639"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-06","","20.83143055"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-05","","19.74679861"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-04","","18.38695139"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-03","","20.07798611"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-02","","20.42178472"
"MEDELLIN -TANQUE MIRAFLORES","2024-11-01","","18.72527232"
"MEDELLIN -TANQUE MIRAFLORES","2024-10-31","","19.81573913"
